2022-06-24,R,Withdrawal,Contanti,None,-1.0,EUR,Lavoro,Viaggi,Mancia ristoeante
2022-06-24,R,Withdrawal,Contanti,None,-2.0,EUR,Viaggi,Hotel,Tassa soggiorno Bologna
2022-06-27,R,Withdrawal,Contanti,None,-2.4,EUR,Viaggi,Cibo,Caffè Anna
2022-06-27,R,Withdrawal,Contanti,None,-3.5,EUR,Viaggi,Souvenir,Calamita Bologna
2022-07-04,R,Withdrawal,Contanti,None,-9.55,EUR,Cibo,Spesa,Spesa conad
2022-07-07,R,Withdrawal,Contanti,None,-6.15,EUR,Cibo,Spesa,Spesa despar
2022-07-10,R,Withdrawal,Contanti,None,-2.0,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-07-11,R,Withdrawal,Contanti,None,-0.2,EUR,Cibo:Mangiare fuori,Bibite,Acqua casa dell'acqua
2022-07-20,R,Withdrawal,Contanti,None,-0.4,EUR,Altre Uscite,,Mancano dai conti
2022-07-26,R,Withdrawal,Contanti,None,-12.0,EUR,Cibo,Mangiare fuori,Bar Italia
2022-07-30,R,Withdrawal,Contanti,None,-3.1,EUR,Cibo,Mangiare fuori,Bar prospero zio Pino
2022-08-02,R,Withdrawal,Contanti,None,-1.0,EUR,Cibo:Mangiare fuori,Bibite,Soldi Acqua Luca distributore
2022-09-05,R,Withdrawal,Contanti,None,-142.34,EUR,Altre Uscite,,"Da modificare, mancano dati da agosto"
2022-10-20,R,Withdrawal,Contanti,None,-16.2,EUR,Trasporti,Autobus,Autobus San brancato Salerno a/r
2022-10-29,R,Withdrawal,Contanti,None,-32.0,EUR,Cibo:Mangiare fuori,Bibite,Aperitizio Salerno
2022-10-29,R,Withdrawal,Contanti,None,-8.0,EUR,Trasporti,Parcheggio,Parcheggio salerno
2022-10-29,R,Withdrawal,Contanti,None,-20.0,EUR,Cibo:Mangiare fuori,Pranzo,Pizza salerno
2022-11-24,R,Withdrawal,Contanti,None,-3.9,EUR,Trasporti,Autobus,Autobus San brancato Matera
2022-12-09,R,Withdrawal,Contanti,None,-10.0,EUR,Altre Uscite,,Fiori Giuseppe
2022-12-11,R,Deposit,Contanti,None,20.0,EUR,Altre Entrate,,Soldi in più non so da dove sono usciti
2022-12-16,R,Withdrawal,Contanti,None,-5.1,EUR,Viaggi,Trasporti,Autobus Salerno Napoli
2022-12-16,R,Withdrawal,Contanti,None,-2.5,EUR,Cibo:Mangiare fuori,Bibite,Colazione Giovanni
2022-12-16,R,Withdrawal,Contanti,None,-3.5,EUR,Cibo:Mangiare fuori,Pranzo,Panino
2022-12-19,R,Withdrawal,Contanti,None,-2.5,EUR,Viaggi,Hotel,Tassa soggiorno Napoli
2022-12-19,R,Withdrawal,Contanti,None,-5.0,EUR,Viaggi,Trasporti,Taxi Napoli aeroporto
2022-12-26,R,Deposit,Contanti,None,3.02,EUR,Altre Entrate,,Ordine Amazon zia Anna
2022-12-29,R,Deposit,Contanti,None,51.0,EUR,Altre Entrate,,Soldi che erano nel portafogli che mi ha regalato Giuseppe alla laurea
2022-12-30,R,Withdrawal,Contanti,None,-1.5,EUR,Regali,,libro claudia mafia
